mno_dplmc_demand_4000|Zażądaj 4000 denarów.
mno_dplmc_demand_8000|Zażądaj 8000 denarów.
mno_dplmc_demand_castle|Zażądaj {s2}.
mno_dplmc_go_back|Wróć
menu_dplmc_deny_terms|{s1} odrzuca twoje warunki i w ten sposób kończy negocjacje.
menu_dplmc_village_riot_result|{s9}
menu_dplmc_village_riot_removed|W krwawej bitwie ty i twoi ludzie wyrżnęli w pień rebeliantów i odzyskali kontrolę nad wioską. Niestety, nie zostało zbyt wiele do kontrolowania.
menu_dplmc_town_riot_removed|W krwawej bitwie ty i twoi ludzie wyrżnęli w pień rebeliantów i odzyskali kontrolę nad miastem.
menu_dplmc_riot_negotiate|Zebrałeś wokół siebie tłum wściekłej tłuszczy i zacząłeś negocjacje. Przywódca tych ludzi żąda {reg0} denarów. Zgadza się położyć kres rebelii jeśli zapłacisz.
mno_dplmc_pay_riot_treasury|Rozkaż twojemu szambelanowi, by zapłacił pieniędzmi ze skarbca.
mno_dplmc_pay_riot_cash|Zapłać.
mno_dplmc_back|Wróć...
menu_dplmc_notification_riot|Wieśniacy z {s1} zbuntowali się przeciwko tobie! W ataku z zaskoczenia lojalni ci żołnierze zostali wymordowani. Reszta twoich ludzi dołączyła do wściekłej tłuszczy.
menu_dplmc_notification_appoint_chamberlain|Jako pan lenna możesz mianować szambelana, który rezyduje na twoim dworze za cotygodniowe wynagrodzenie w postaci 15 denarów. Zajmie się wszystkimi finansowymi kwestiami jak ustalaniem i zbieraniem podatków, wypłacaniem wynagrodzeń i zarządzaniem twoim majątkiem. W dodatku nadzoruje transfery pieniędzy między krolestwami, co daje ci więcej opcji dyplomatycznych.
mno_dplmc_appoint_default|Wybierz wybitnego szlachcica z okolic.
menu_dplmc_chamberlain_confirm|Szambelan może być znaleziony na twoim dworze. Powinieneś zawsze konsultować się z nim, jeśli chcesz dać mu jakiekolwiek zalecenie w kwestii finansów lub potrzebujesz znacznej ilości pieniędzy. Powinieneś się zawsze upewniać, czy w skarbcu jest wystarczająco dużo pieniędzy do wykorzystania w razie politycznego zdarzenia losowego.
menu_dplmc_notification_appoint_constable|Jako pan lenna możesz mianować nadzorcę wojska, który rezyduje na twoim dworze za cotygodniowe wynagrodzenie w postaci 15 denarów. Zrekrutuje nowe jednostki i dostarczy ci informacji o twojej armii.
menu_dplmc_constable_confirm|Nadzorca wojska może być znaleziony na twoim dworze. Powinieneś zawsze konsultować się z nim, jeśli chcesz zrekrutować nowe jednostki lub zdobyć dokładne informacje na temat twojej armii.
menu_dplmc_notification_appoint_chancellor|Jako pan lenna możesz mianować kanclerza, który rezyduje w twoim dworze za cotygodniowe wynagrodzenie w postaci 20 denarów. Będzie opiekował się twoją pieczęcią i pokieruje korespondencją między tobą a innymi ważnymi personami.
menu_dplmc_chancellor_confirm|Kanclerz może być znaleziony w twoim dworze. Powinieneś zawsze konsultować się z nim, jeśli chcesz wysłać wiadomości lub podarki.
menu_dplmc_deserters|Niektórzy z twoich ludzi przestali wierzyć, że wypłacisz im ich wynagrodzenie. W sumie tracisz: {s11} ludzi
menu_dplmc_negotiate_besieger|Pojawiasz się na murach z białą płachtą symbolizującą poddanie się. Po chwili negocjator {s11} przyjmuje cię. Żąda {s6} i wszystkich związanych z nim wiosek oraz {reg0} denarów na bezpieczny powrót niepotrzebnych wojsk.
mno_dplmc_comply_treasury|Zgódź się i rozkaż twojemu szambelanowi wypłacić stosowną ilość pieniędzy ze skarbca.
mno_dplmc_comply|Zgódź się i zapłać.
mno_dplmc_break_off|Przerwij negocjacje.
menu_dplmc_messenger|Sir, znalazłem {s10} i doręczyłem twoją wiadomość. Jego odpowiedź brzmi {s11}.
menu_dplmc_scout|Twój szpieg wrócił z {s10}^^{s11}{s12}
menu_dplmc_domestic_policy|Możesz teraz ukształtować wewnętrzną politykę twojego królestwa. Czy chcesz teraz zmienić twoją politykę?
mno_dplmc_yes|Tak, chcę.
mno_dplmc_no|Nie, nie ma takiej potrzeby.
menu_dplmc_preferences|Diplomacy 4.2 (November 27, 2011) Preferencje modyfikacji:{s0}
mno_dplmc_disable_horse_speed|Zablokuj prędkość koni z modyfikacji.
mno_dplmc_enable_horse_speed|Odblokuj prędkość koni z modyfikacji.
mno_dplmc_disable_battle_continuation|Zablokuj kontynuację walki z modyfikacji
mno_dplmc_enable_battle_continuation|Odblokuj kontynuację walki z modyfikacji
mno_dplmc_disable_terrain_advantage|Zablokuj wpływ terenu w automatycznych bitwach (Aktualnie odblokowane).
mno_dplmc_enable_terrain_advantage|Odblokuj wpływ terenu w automatycznych bitwach (Aktualnie Zablokowane).
mno_dplmc_reset_terrain_advantage|Używasz zapisu gry z inną opcją: g dplmc wpływy terenu = {reg0} (Kliknij aby zresetować)
mno_dplmc_toggle_lord_recycling_a|Odblokuj możliwość powrotu Lordów z wygnania (Aktualnie zablokowane)
mno_dplmc_toggle_lord_recycling_b|Zablokij możliwość powrotu Lordów z wygnania (Aktualnie odblokowane)
mno_dplmc_toggle_lord_recycling_reset|Uzywasz zapisu gry z inną opcją: g dplmc Powrót Lordów = {reg0} (Kliknij aby zresetować)
mno_dplmc_toggle_ai_changes_a|Włącz opcję AI (Aktualnie wyłączone)
mno_dplmc_toggle_ai_changes_b|Zwiększ poziom AI (Aktualnie niski)
mno_dplmc_toggle_ai_changes_c|Zwiększ poziom AI (Aktualnie średni)
mno_dplmc_toggle_ai_changes_d|Wyłącz opcję AI changes (Aktualnie wysoki/faza testów)
mno_dplmc_reset_ai_changes|Używasz zapisuj gry z inną opcją: g dplmc opcja AI = {reg0} (Kliknij aby zresetować)
mno_dplmc_toggle_gold_changes_a|Ustaw modyfikator ekonomi i zachowań AI na niski (Aktualnie wyłączony)
mno_dplmc_toggle_gold_changes_b|Ustaw modyfikator ekonomi i zachowań AI na średni (Aktualnie niski)
mno_dplmc_toggle_gold_changes_c|Ustaw modyfikator ekonomi i zachowań AI na wysoki/faza testowa (Aktualnie średni)
mno_dplmc_toggle_gold_changes_d|Wyłącz modyfikator ekonomi i zachowań AI (Aktualnie wysoki/faza testowa)
mno_dplmc_reset_gold_changes|Używasz zapisu gry z inną opcją: g dplmc Modyfikator ekonomiczny = {reg0} (Kliknij aby zresetować)
mno_dplmc_switch_woman_prejudice_1|Zmień poziom uprzedzenia (Aktualny poziom: domyślny)
mno_dplmc_switch_woman_prejudice_2|Zmień poziom uprzedzenia (Aktualny poziom: wyłączony)
mno_dplmc_switch_woman_prejudice_3|Zmien poziom uprzedzenia (Aktualny poziom: wysoki)
menu_dplmc_affiliated_family_report|{s0}
menu_dplmc_start_select_prejudice|W tradycyjnym, średniowiecznym społeczeństwie, ukazanym w niniejszej grze, zdominowane było przez męskich przedstaicieli szlachty. Dlatego też, początkowo kobieca postać, może się spotkać z pewnymi uprzedzeniami, co zablokuje pewne możliwości dostępne dla mężczyzn(choć kobieta będzie miała pewne możliwości niedostępne dla mężczyzn).  Z racji tego, iż niektórzy gracze mogą mieć pewne zastrzerzenia, możesz(jeśli chcesz)zignorować ten asekt Calradiańskiego społeczeństwa.^^Możesz zmienić tą opcję w menu obozu, kiedy zmienisz zdanie.
mno_dplmc_start_prejudice_yes|Nie mam nic przeciwko występowaniu seksizmu.
mno_dplmc_start_prejudice_no|Wolałbym nie napotykać, aż takiego seksizmu.
menu_dplmc_economic_report|{s0}
menu_port|You visit the port of {s1}. Kiedy rozglądasz się do okoła, czujesz silny powiew wiatru z oceanu szarpiącego twoje odzienie. Jestu tu wiele zaktowiczonych statków, które jak zauważyłeś, mają gotową załogę i załadowane są rodzimymi towarami, które pewna grupa ludzi nadaj rozładowuje. Jeden z nich wydaje się być odpowiedzialny za port, więc podchodzisz do niego i prosisz go o pomoc.Mężczyzna zauważył Cię i mówi:^Czego chcesz {dziewko/chłystku}? Nie widzisz, że jestem zajęty?
mno_Buy_a_ship|Zakup statek (50000 denarów)
mno_sail_from_port|Wypłyń swoim statkiem.(Min. załoga 30, Max 90)
mno_manage_ships|Zarządzaj statkiem
mno_View_notes|Przejrzyj dziennik kapitana.
mno_dummy_1|{s10}
mno_dummy_2|{s10}
mno_dummy_3|{s10}
mno_dummy_4|{s10}
menu_Ship_notes|Królewska Gildia Kupiecka śledzi wszystkie statki w miastach portowych.Przeglądając ich raport będziesz mógł dowiedzieć się, gdzie aktualnie znajduje się Twój statek^{s3}
menu_choose_ship|Poniższa lista przedstawia wszystkie statki zakotwiczone w tym mieście. Wybierz jeden do wypłynięcia, ale wpierw upewnij się, że załoga spełnia wymagania.
mno_ship_1|{s1}
mno_ship_2|{s1}
mno_ship_3|{s1}
mno_ship_4|{s1}
mno_ship_5|{s1}
menu_upgrade_to_hero|Zauważysz że jeden lub więcej z twoich wojowników przekracza Twoje oczekiwania w walce. ^ Idziesz ku linii swoich wojski ...
mno_hero_1|przestań rozmawiać z {s1}
mno_hero_2|przestań rozmawiać z {s1}
mno_hero_3|przestań rozmawiać z {s1}
mno_hero_4|przestań rozmawiać z {s1}
mno_prev|przejdź do poprzedniej linii
mno_next|przejdź do następnej linii
mno_close|Zamknij
menu_entrenched_camp|  Twoja fortyfikacja została ukończona.   
menu_tpe_town_tournament|{s1}Zakwalifikowałeś się do {reg0} rundy turnieju. W następnej rundzie, walczyc będzie {reg2} drużyn {reg3} {reg4?walczących:walczący}.  {s20}
mno_tournament_options_panel|Zmien ustawienia turnieju.
mno_tournament_design_panel|Edytuj model turnieju
mno_debug_leave_tournament|DEBUG: Wyjdź z turnieju.
menu_tpe_jump_to_rankings|NIe powinienem tego widzieć.To powinno być atomatycznie uwzględnione w wyswietlaniu rankingu.
menu_tpe_tournament_withdraw_verify|Czy na pewno chcesz wycofać się z turnieju?
menu_tpe_town_tournament_won_by_another|Jako {reg3?jedyny wojownik:jedyny mężczyzna} bez porażki tego dnia, {s1} wygrywa turniej i zdobywa chwałę.
menu_tpe_tournament_config|To jest menu ustawień TPE.  Tutaj możesz zmieniać ustawienia funkcjonowania turniejów, jak chcesz.
mno_tpe_enable_tourny|Włącz Zaawansowane Turnieje(TPE)
mno_tpe_disable_tourny|Wyłącz Zaawansowane Turnieje (TPE)
mno_tpe_enable_quests|Włącz automatyczne przyznawanie zadań dot. udziału w turniejach
mno_tpe_disable_quests|Wyłącz automatyczne przyznawanie zadań dot. udziału w turniejach
mno_tpe_quest_setting_low|Ustaw poziom reakcji na zadania na średni (Aturalnie: niski)
mno_tpe_quest_setting_med|Ustaw poziom reakcji na zadania na wysoki (Aturalnie: średni)
mno_tpe_quest_setting_high|Ustaw poziom reakcji na zadania na niski (Aturalnie: wysoki)
mno_tpe_jump_to_options|Wyświetl opcje ustawień turnieji
mno_tpe_jump_to_design|wyświetl plan ustawień turnieji
mno_tpe_credits|Twórcy i Informacje
mno_tpe_debug|DEBUG: Force Zakończ zadanie dot. udziału w turnieju
menu_world_map_soldier|Co trzeba zrobić, żołnierzu?
mno_join_commander_battle|Podążaj w bitwie za dowódcą.
mno_enter_town|Wejdź do miasta, w którym stacjinujesz.
mno_commander|Poproś o audioncje u dowódcy
mno_revolt|Wystąp przeciwko dowódcy.
mno_desert|Zdezeteruj.(zatrzymasz ekwipunek ale pogorszysz relacje)
mno_report|Raport dowódcy.
mno_return_to_duty|Powróc do służby.
menu_commander_aud|Twoja prośba o spotkanie zostaje przekazane do dowódcy, w końcy {s6} wychodzi z namiotu, aby z Tobą porozmawiać.
mno_reject_talk_lord|Nieważne.
menu_ask_revolt|Czy napewno chcesz wyspąpić przeciwko dowódcy?
mno_confirm_revolt|Tak, {s6} zginie z naszych rąk, nadszedł czas aby działać!
mno_reject_revolt|Nie, jestem wierny {s6}.
menu_revolt|Czy chcesz wypuścic więźniów, aby pomogli Twoim ludziom?
mno_revolt_prisoners|Tak, zaryzykuję dla więszej przewagi.
mno_revolt_no_prisoners|Nie, nie wierzę więźniom.
menu_ask_desert|Czy chcesz zdezerterować?
mno_confirm_desert|Tak, to jest bez sensu.
mno_reject_desert|Nie, jestem wierny swojemu dowódcy.
menu_desert|W czasie służby zdobyłem dobrych przyjaciół. Niektórzy mogliby podążyć za Tobą.
mno_desert_party|Spróbuj przekonać ich, aby podążali za Tobą.
mno_desert_alone|Nie, będę miał większe szanse w pojedynkę.
menu_upgrade_path|W uznaniu za znakomitą służbę, otrzymałeś promocję.
mno_upgrade_path_1|{s66}
mno_upgrade_path_2|{s67}
menu_lco_presentation|Ukryj tekst
menu_lco_view_character|Ukryj tekst
menu_lco_auto_return|Ukryj tekst
